utterance	output
Do yo charge a fee for exchanging foreign currencies?	[IN:EXCHANGE_CHARGE Do yo charge a fee for exchanging foreign currencies?]
Can a friend top up my account	[IN:TOPPING_UP_BY_CARD Can a friend top up my account]
Earlier today I took money out the ATM. After checking the app the amount is so much higher than the amount I received.	[IN:WRONG_AMOUNT_OF_CASH_RECEIVED Earlier today I took money out the ATM. After checking the app the amount is so much higher than the amount I received.]
Where do I go to update details?	[IN:EDIT_PERSONAL_DETAILS Where do I go to update details?]
My payment did not go through because the app reverted it	[IN:REVERTED_CARD_PAYMENT? My payment did not go through because the app reverted it]
Why did my card payment not work?	[IN:DECLINED_CARD_PAYMENT Why did my card payment not work?]
Tell me why my card payment has been declined.	[IN:DECLINED_CARD_PAYMENT Tell me why my card payment has been declined.]
How do I close my account, since I'm dissatisfied?	[IN:TERMINATE_ACCOUNT How do I close my account, since I'm dissatisfied?]
How do I verify my identity?	[IN:VERIFY_MY_IDENTITY How do I verify my identity?]
I may no longer need GBP, but instead I will need AUD, how can I go about making this change?	[IN:EXCHANGE_VIA_APP I may no longer need GBP, but instead I will need AUD, how can I go about making this change?]
I forgot my passcode. Now what?	[IN:PASSCODE_FORGOTTEN I forgot my passcode. Now what?]
Can I change my PIN at a nearby ATM when in Spain? I think someone saw my PIN and I need to change it but am on vacation.	[IN:CHANGE_PIN Can I change my PIN at a nearby ATM when in Spain? I think someone saw my PIN and I need to change it but am on vacation.]
I have a payment that I didn't make.	[IN:CARD_PAYMENT_NOT_RECOGNISED I have a payment that I didn't make.]
What's wrong with my ID? I can't verify it.	[IN:UNABLE_TO_VERIFY_IDENTITY What's wrong with my ID? I can't verify it.]
How can I check on the status of my new card?	[IN:CARD_ARRIVAL How can I check on the status of my new card?]
Hi need your help for getting the refund or cancel the payment of an item, i have ordered but still have not received it.	[IN:REQUEST_REFUND Hi need your help for getting the refund or cancel the payment of an item, i have ordered but still have not received it.]
can i get a card if I live in the usa?	[IN:COUNTRY_SUPPORT can i get a card if I live in the usa?]
What currencies can my account be in?	[IN:FIAT_CURRENCY_SUPPORT What currencies can my account be in?]
I need to be made aware when I am being charged an extra amount for payments please. I looked over the app earlier and noticed an additional feel related to one of the payments. I was not warned about this before.	[IN:CARD_PAYMENT_FEE_CHARGED I need to be made aware when I am being charged an extra amount for payments please. I looked over the app earlier and noticed an additional feel related to one of the payments. I was not warned about this before.]
Are you sure this is the interbank exchange rate? This rate is really bad.	[IN:CARD_PAYMENT_WRONG_EXCHANGE_RATE Are you sure this is the interbank exchange rate? This rate is really bad.]
What caused my top-up to be returned?	[IN:TOP_UP_REVERTED What caused my top-up to be returned?]
I have a US credit card, will you accept it?	[IN:SUPPORTED_CARDS_AND_CURRENCIES I have a US credit card, will you accept it?]
Is it possible to exchange USD and GBP on the app?	[IN:EXCHANGE_VIA_APP Is it possible to exchange USD and GBP on the app?]
Can you tell me if I can track the card you sent me?	[IN:CARD_ARRIVAL Can you tell me if I can track the card you sent me?]
Will I be charged to top off my account?	[IN:TOP_UP_BY_BANK_TRANSFER_CHARGE Will I be charged to top off my account?]
The amount of cash I selected to withdraw is different than what I received.	[IN:WRONG_AMOUNT_OF_CASH_RECEIVED The amount of cash I selected to withdraw is different than what I received.]
Why isn't top-up working? My top-up money disappeared after I saw that it was successfully transferred. Is it gone? Where did it go?	[IN:TOP_UP_REVERTED Why isn't top-up working? My top-up money disappeared after I saw that it was successfully transferred. Is it gone? Where did it go?]
Card payment is showing as pending	[IN:PENDING_CARD_PAYMENT Card payment is showing as pending]
I still haven't received my card in the mail	[IN:CARD_ARRIVAL I still haven't received my card in the mail]
What ATMs accept my card?	[IN:ATM_SUPPORT What ATMs accept my card?]
"
Where can I withdraw money from?"	"[IN:ATM_SUPPORT 
Where can I withdraw money from?]"
Why is there a fee for doing a transfer?	[IN:TRANSFER_FEE_CHARGED Why is there a fee for doing a transfer?]
The app reverted after I topped-up	[IN:TOP_UP_REVERTED The app reverted after I topped-up]
How can I dispute a debit transaction?	[IN:DIRECT_DEBIT_PAYMENT_NOT_RECOGNISED How can I dispute a debit transaction?]
Am I allowed to use different currencies?	[IN:RECEIVING_MONEY Am I allowed to use different currencies?]
Why do we need to verify top-ups?	[IN:VERIFY_TOP_UP Why do we need to verify top-ups?]
Can I use the card at any cash machine?	[IN:ATM_SUPPORT Can I use the card at any cash machine?]
There was money taken out of my account, and I'm pretty sure I didn't do it.	[IN:CASH_WITHDRAWAL_NOT_RECOGNISED There was money taken out of my account, and I'm pretty sure I didn't do it.]
Tell me how a top up would be reverted.	[IN:TOP_UP_REVERTED Tell me how a top up would be reverted.]
Will I be charged a fee for topping up using a European card?	[IN:TOP_UP_BY_CARD_CHARGE Will I be charged a fee for topping up using a European card?]
What time will a transfer from the US take?	[IN:TRANSFER_TIMING What time will a transfer from the US take?]
In regards to the PIN of the card?	[IN:GET_PHYSICAL_CARD In regards to the PIN of the card?]
Please specify any limitations that come along with disposable cards.	[IN:DISPOSABLE_CARD_LIMITS Please specify any limitations that come along with disposable cards.]
I want to shut down my account as soon as possible.	[IN:TERMINATE_ACCOUNT I want to shut down my account as soon as possible.]
Why has my top-up been denied?	[IN:TOP_UP_FAILED Why has my top-up been denied?]
My salary is received in the form of GBP. Is it necessary to configure this? If so, where is this done?	[IN:RECEIVING_MONEY My salary is received in the form of GBP. Is it necessary to configure this? If so, where is this done?]
I think my top up was reversed.	[IN:TOP_UP_REVERTED I think my top up was reversed.]
I believe my exchange rate is incorrect	[IN:WRONG_EXCHANGE_RATE_FOR_CASH_WITHDRAWAL I believe my exchange rate is incorrect]
I seem to have been charged to much for my holiday purchases, the exchange rate is wrong.	[IN:CARD_PAYMENT_WRONG_EXCHANGE_RATE I seem to have been charged to much for my holiday purchases, the exchange rate is wrong.]
How do I update my address?	[IN:EDIT_PERSONAL_DETAILS How do I update my address?]
When exchanging currencies, is there an extra fee?	[IN:EXCHANGE_CHARGE When exchanging currencies, is there an extra fee?]
I cannot withdraw money from the ATM	[IN:DECLINED_CASH_WITHDRAWAL I cannot withdraw money from the ATM]
How do I edit the personal details on my account?	[IN:EDIT_PERSONAL_DETAILS How do I edit the personal details on my account?]
What do I do if I completed a money transfer but the recipient hasn't received it?	[IN:TRANSFER_NOT_RECEIVED_BY_RECIPIENT What do I do if I completed a money transfer but the recipient hasn't received it?]
A pending charge of 1L appears on my statement.  Please explain as I have not made a purchase for that amount	[IN:EXTRA_CHARGE_ON_STATEMENT A pending charge of 1L appears on my statement.  Please explain as I have not made a purchase for that amount]
What is the verification code for my top up card?	[IN:VERIFY_TOP_UP What is the verification code for my top up card?]
The top-up card is verified how?	[IN:VERIFY_TOP_UP The top-up card is verified how?]
How far is the closest ATM from me?	[IN:ATM_SUPPORT How far is the closest ATM from me?]
Can I have money of different country of origin.	[IN:FIAT_CURRENCY_SUPPORT Can I have money of different country of origin.]
How is the current exchange rate?	[IN:EXCHANGE_RATE How is the current exchange rate?]
I put money into my account in the form of a cheque, but my balance did not change.	[IN:BALANCE_NOT_UPDATED_AFTER_CHEQUE_OR_CASH_DEPOSIT I put money into my account in the form of a cheque, but my balance did not change.]
I lost my wallet and all my cards were in it.	[IN:LOST_OR_STOLEN_CARD I lost my wallet and all my cards were in it.]
Do I have a limit to the number of top-ups per day?	[IN:TOP_UP_LIMITS Do I have a limit to the number of top-ups per day?]
I did not get the right amount of cash from the ATM.	[IN:WRONG_AMOUNT_OF_CASH_RECEIVED I did not get the right amount of cash from the ATM.]
Is there any fees for top ups?	[IN:TOP_UP_BY_CARD_CHARGE Is there any fees for top ups?]
I need to know which flat currencies are supported by you.	[IN:FIAT_CURRENCY_SUPPORT I need to know which flat currencies are supported by you.]
I wasn't able to withdraw money at an ATM	[IN:DECLINED_CASH_WITHDRAWAL I wasn't able to withdraw money at an ATM]
The app does not believe that I am myself	[IN:UNABLE_TO_VERIFY_IDENTITY The app does not believe that I am myself]
Is American Express supported for adding money into my account?	[IN:SUPPORTED_CARDS_AND_CURRENCIES Is American Express supported for adding money into my account?]
When will I see my cash, since I already deposited my check?	[IN:BALANCE_NOT_UPDATED_AFTER_CHEQUE_OR_CASH_DEPOSIT When will I see my cash, since I already deposited my check?]
daughter needs card, how do i add her	[IN:GETTING_SPARE_CARD daughter needs card, how do i add her]
I want to create a new pin.	[IN:CHANGE_PIN I want to create a new pin.]
Someone else made a Direct Debit transaction on my account	[IN:DIRECT_DEBIT_PAYMENT_NOT_RECOGNISED Someone else made a Direct Debit transaction on my account]
I am unable to use my card.	[IN:CARD_NOT_WORKING I am unable to use my card.]
Can you tell me the cost of a transfer?	[IN:TOP_UP_BY_BANK_TRANSFER_CHARGE Can you tell me the cost of a transfer?]
Can I use my American Express card to add money into my account?	[IN:SUPPORTED_CARDS_AND_CURRENCIES Can I use my American Express card to add money into my account?]
Can I get a Visa or does it have to be something else.	[IN:VISA_OR_MASTERCARD Can I get a Visa or does it have to be something else.]
Why are you charging me fees for using my card?	[IN:CARD_PAYMENT_FEE_CHARGED Why are you charging me fees for using my card?]
Is there a fee for topping off a US card?	[IN:TOP_UP_BY_CARD_CHARGE Is there a fee for topping off a US card?]
Can I Transfer from SWIFT?	[IN:TOP_UP_BY_BANK_TRANSFER_CHARGE Can I Transfer from SWIFT?]
I ordered my card but it hasn't been delivered yet	[IN:CARD_ARRIVAL I ordered my card but it hasn't been delivered yet]
Why am i being charged for withdrawing cash funds?	[IN:CASH_WITHDRAWAL_CHARGE Why am i being charged for withdrawing cash funds?]
How do you do exchanges?	[IN:EXCHANGE_RATE How do you do exchanges?]
Can I set automatic top ups?	[IN:AUTOMATIC_TOP_UP Can I set automatic top ups?]
How do I verify the top up?	[IN:VERIFY_TOP_UP How do I verify the top up?]
What steps do I need to get another card?	[IN:GETTING_SPARE_CARD What steps do I need to get another card?]
why do I need to show ID	[IN:VERIFY_MY_IDENTITY why do I need to show ID]
Is there a way for me to check my balance?	[IN:VERIFY_SOURCE_OF_FUNDS Is there a way for me to check my balance?]
Why are my transfers not going through.  I have tried over 4 times to get it to work.  This is just a simple transfer.  Is something else causing this in the system?  Is it broken?	[IN:FAILED_TRANSFER Why are my transfers not going through.  I have tried over 4 times to get it to work.  This is just a simple transfer.  Is something else causing this in the system?  Is it broken?]
Would you give me a mastercard and visa?	[IN:VISA_OR_MASTERCARD Would you give me a mastercard and visa?]
Is it possible for friends to top up my account?	[IN:TOPPING_UP_BY_CARD Is it possible for friends to top up my account?]
Where do i verify a top-up card?	[IN:VERIFY_TOP_UP Where do i verify a top-up card?]
What is taking so long on my transfer from the US?	[IN:TRANSFER_TIMING What is taking so long on my transfer from the US?]
Okay, I found my card, can I put it back in the app?	[IN:CARD_LINKING Okay, I found my card, can I put it back in the app?]
What is the handling fee for transfer?	[IN:TOP_UP_BY_BANK_TRANSFER_CHARGE What is the handling fee for transfer?]
Could I chose the date to have it delivered?	[IN:CARD_DELIVERY_ESTIMATE Could I chose the date to have it delivered?]
I would like a  physical card sent to me.	[IN:ORDER_PHYSICAL_CARD I would like a  physical card sent to me.]
I deposited cash into my account a week ago and it is still not available, please tell me why? I need the cash back now.	[IN:BALANCE_NOT_UPDATED_AFTER_CHEQUE_OR_CASH_DEPOSIT I deposited cash into my account a week ago and it is still not available, please tell me why? I need the cash back now.]
I think my card is lost.  What do I do?	[IN:LOST_OR_STOLEN_CARD I think my card is lost.  What do I do?]
Is there a topping up limit?	[IN:TOP_UP_LIMITS Is there a topping up limit?]
How long does it take to activate the card, as it does not look like its working?	[IN:ACTIVATE_MY_CARD How long does it take to activate the card, as it does not look like its working?]
Is it possible to change from AUD to GBP?	[IN:EXCHANGE_VIA_APP Is it possible to change from AUD to GBP?]
"
Which cash machines will allow me to change my PIN?"	"[IN:CHANGE_PIN 
Which cash machines will allow me to change my PIN?]"
When will the money show in my account?	[IN:TRANSFER_TIMING When will the money show in my account?]
I forgot my phone at the hotel, so I can't access the app.	[IN:LOST_OR_STOLEN_PHONE I forgot my phone at the hotel, so I can't access the app.]
Why did my payment go back to my account when I bought something?	[IN:REVERTED_CARD_PAYMENT? Why did my payment go back to my account when I bought something?]
I can't seem to make a standard bank transfer. I have tried at least five times already but none of them are going through. Please tell me what is wrong?	[IN:FAILED_TRANSFER I can't seem to make a standard bank transfer. I have tried at least five times already but none of them are going through. Please tell me what is wrong?]
I see an extra $1  charge on my statement, why is this?	[IN:EXTRA_CHARGE_ON_STATEMENT I see an extra $1  charge on my statement, why is this?]
What steps do I have to go through in order to activate my new card?	[IN:ACTIVATE_MY_CARD What steps do I have to go through in order to activate my new card?]
What is the process for transferring money into my account?	[IN:TRANSFER_INTO_ACCOUNT What is the process for transferring money into my account?]
details need to be modified	[IN:EDIT_PERSONAL_DETAILS details need to be modified]
Is my child too young to sign up?	[IN:AGE_LIMIT Is my child too young to sign up?]
I think the rate that was applied to my purchase using foreign currency is wrong. Help!	[IN:CARD_PAYMENT_WRONG_EXCHANGE_RATE I think the rate that was applied to my purchase using foreign currency is wrong. Help!]
How do I add an existing card to the app?	[IN:CARD_LINKING How do I add an existing card to the app?]
I need my purchase cancelled.	[IN:REQUEST_REFUND I need my purchase cancelled.]
I had the wrong exchange rate applied to some cash I got abroad.	[IN:WRONG_EXCHANGE_RATE_FOR_CASH_WITHDRAWAL I had the wrong exchange rate applied to some cash I got abroad.]
Can it specifically be delivered on a certain date?	[IN:CARD_DELIVERY_ESTIMATE Can it specifically be delivered on a certain date?]
The rate applied to my foreign currency at an ATM was incorrect.	[IN:WRONG_EXCHANGE_RATE_FOR_CASH_WITHDRAWAL The rate applied to my foreign currency at an ATM was incorrect.]
Will I be charged for topping up my account using a bank transfer?	[IN:TOP_UP_BY_BANK_TRANSFER_CHARGE Will I be charged for topping up my account using a bank transfer?]
I have an unusual payment in my statement	[IN:CARD_PAYMENT_NOT_RECOGNISED I have an unusual payment in my statement]
My card is about to expire.  Where do I get a new one.	[IN:CARD_ABOUT_TO_EXPIRE My card is about to expire.  Where do I get a new one.]
Can you assist on apple watch top ups?	[IN:APPLE_PAY_OR_GOOGLE_PAY Can you assist on apple watch top ups?]
Why do I have two charges It should only be one charge?	[IN:TRANSACTION_CHARGED_TWICE Why do I have two charges It should only be one charge?]
My cash withdrawal was declined.  Why?	[IN:DECLINED_CASH_WITHDRAWAL My cash withdrawal was declined.  Why?]
What is the extra fee that showed up on my card?	[IN:CARD_PAYMENT_FEE_CHARGED What is the extra fee that showed up on my card?]
When can I expect to receive my card?	[IN:CARD_DELIVERY_ESTIMATE When can I expect to receive my card?]
Why do you need to verify my identity?	[IN:WHY_VERIFY_IDENTITY Why do you need to verify my identity?]
Where can i find my top-up verification code?	[IN:VERIFY_TOP_UP Where can i find my top-up verification code?]
My PIN was blocked.	[IN:PIN_BLOCKED My PIN was blocked.]
I was mugged.  They took everything.  I can't use the app.  What do I do?	[IN:LOST_OR_STOLEN_PHONE I was mugged.  They took everything.  I can't use the app.  What do I do?]
Please let me know how to change my PIN?	[IN:CHANGE_PIN Please let me know how to change my PIN?]
Are there certain cards and currencies you support?	[IN:SUPPORTED_CARDS_AND_CURRENCIES Are there certain cards and currencies you support?]
how do i get a new card	[IN:ORDER_PHYSICAL_CARD how do i get a new card]
Why is my refund missing in my statement?	[IN:REFUND_NOT_SHOWING_UP Why is my refund missing in my statement?]
My card never arrived.	[IN:CARD_ARRIVAL My card never arrived.]
How long do I have to wait for my bank transfer to appear in my account?	[IN:BALANCE_NOT_UPDATED_AFTER_BANK_TRANSFER How long do I have to wait for my bank transfer to appear in my account?]
Why is my refund not showing up on the statement?	[IN:REFUND_NOT_SHOWING_UP Why is my refund not showing up on the statement?]
My identity wasn't verified	[IN:UNABLE_TO_VERIFY_IDENTITY My identity wasn't verified]
What is the Top up rate charge for using a card in the US?	[IN:TOP_UP_BY_CARD_CHARGE What is the Top up rate charge for using a card in the US?]
I payed with the card and there was an extra fee?	[IN:CARD_PAYMENT_FEE_CHARGED I payed with the card and there was an extra fee?]
I'm trying to make a payment to my new landlord. Even though the payment was sent a few days ago, it isn't clearing on their side. Can you verify that payment has been made?	[IN:TRANSFER_NOT_RECEIVED_BY_RECIPIENT I'm trying to make a payment to my new landlord. Even though the payment was sent a few days ago, it isn't clearing on their side. Can you verify that payment has been made?]
How long do I wait for a transfer to take?	[IN:PENDING_TRANSFER How long do I wait for a transfer to take?]
I see an unfamiliar payment on my statement.	[IN:CARD_PAYMENT_NOT_RECOGNISED I see an unfamiliar payment on my statement.]
My marital status has change, I got to correct my name to reflect that.	[IN:EDIT_PERSONAL_DETAILS My marital status has change, I got to correct my name to reflect that.]
I would like to know how to transfer money into my account.	[IN:TRANSFER_INTO_ACCOUNT I would like to know how to transfer money into my account.]
Why was the exchange wrong for the item I purchased?	[IN:CARD_PAYMENT_WRONG_EXCHANGE_RATE Why was the exchange wrong for the item I purchased?]
Can I top up online?	[IN:TOP_UP_BY_CASH_OR_CHEQUE Can I top up online?]
My wallet was stolen and all my credit cards were in there.  HELP?!!?	[IN:COMPROMISED_CARD My wallet was stolen and all my credit cards were in there.  HELP?!!?]
I bought something and received it, but the payment went back to my account. Is the seller okay?	[IN:REVERTED_CARD_PAYMENT? I bought something and received it, but the payment went back to my account. Is the seller okay?]
What is the fee to top-up my account	[IN:TOP_UP_BY_BANK_TRANSFER_CHARGE What is the fee to top-up my account]
Is the PIN sent in another message?	[IN:GET_PHYSICAL_CARD Is the PIN sent in another message?]
How do I shut down my account and get out of this company?	[IN:TERMINATE_ACCOUNT How do I shut down my account and get out of this company?]
I transferred some money but the balance stayed the same.	[IN:BALANCE_NOT_UPDATED_AFTER_BANK_TRANSFER I transferred some money but the balance stayed the same.]
How can my boss pay me directly to the card?	[IN:RECEIVING_MONEY How can my boss pay me directly to the card?]
Why do i have to verify my top-up card?	[IN:VERIFY_TOP_UP Why do i have to verify my top-up card?]
What do you think of the exchange rate?	[IN:EXCHANGE_RATE What do you think of the exchange rate?]
I can't see a verification code anywhere	[IN:VERIFY_TOP_UP I can't see a verification code anywhere]
the exchange rate I got for cash was wrong	[IN:WRONG_EXCHANGE_RATE_FOR_CASH_WITHDRAWAL the exchange rate I got for cash was wrong]
I was charged a fee for a transfer. Where did it come from?	[IN:TRANSFER_FEE_CHARGED I was charged a fee for a transfer. Where did it come from?]
In the App I see a payment that is not mine.	[IN:CARD_PAYMENT_NOT_RECOGNISED In the App I see a payment that is not mine.]
There's a card payment with a name I don't recognize	[IN:CARD_PAYMENT_NOT_RECOGNISED There's a card payment with a name I don't recognize]
What is the purpose of requiring my identification?	[IN:WHY_VERIFY_IDENTITY What is the purpose of requiring my identification?]
Why hasn't my cheque processed?	[IN:BALANCE_NOT_UPDATED_AFTER_CHEQUE_OR_CASH_DEPOSIT Why hasn't my cheque processed?]
Can I use my card in another institutions ATM?	[IN:ATM_SUPPORT Can I use my card in another institutions ATM?]
I have one of your cards, but I don't know how to link it.	[IN:CARD_LINKING I have one of your cards, but I don't know how to link it.]
What do you demand for identity verification?	[IN:VERIFY_MY_IDENTITY What do you demand for identity verification?]
Do I need to set a limit on auto top-up?	[IN:AUTOMATIC_TOP_UP Do I need to set a limit on auto top-up?]
I just saw a charge for a cash withdrawal that I made! ATM withdrawals have always been free in the past, so why is there suddenly a charge? What is it going to cost me now?	[IN:CASH_WITHDRAWAL_CHARGE I just saw a charge for a cash withdrawal that I made! ATM withdrawals have always been free in the past, so why is there suddenly a charge? What is it going to cost me now?]
Two days ago I did a transfer to another account within the country.  It doesn't appear the transfer went through.  I have verified the account number several times.  Could you please check on this for me?	[IN:TRANSFER_NOT_RECEIVED_BY_RECIPIENT Two days ago I did a transfer to another account within the country.  It doesn't appear the transfer went through.  I have verified the account number several times.  Could you please check on this for me?]
I'm worried that my card has been compromised because I see a payment that I didn't make.	[IN:CARD_PAYMENT_NOT_RECOGNISED I'm worried that my card has been compromised because I see a payment that I didn't make.]
Where can I find your exchange rates?	[IN:EXCHANGE_RATE Where can I find your exchange rates?]
why do you charge for transfers?	[IN:TOP_UP_BY_BANK_TRANSFER_CHARGE why do you charge for transfers?]
My bill shows the same charge more than once	[IN:TRANSACTION_CHARGED_TWICE My bill shows the same charge more than once]
I topped up about half an hour ago and the charge is still pending. I'm a new customer and today is my first time doing this. Can you fix it? It doesn't seem to be working.	[IN:PENDING_TOP_UP I topped up about half an hour ago and the charge is still pending. I'm a new customer and today is my first time doing this. Can you fix it? It doesn't seem to be working.]
Hi there, I came across a problem with my top up and my money is missing, was there a system error?	[IN:TOP_UP_REVERTED Hi there, I came across a problem with my top up and my money is missing, was there a system error?]
where has my transferred money gone?	[IN:TRANSFER_NOT_RECEIVED_BY_RECIPIENT where has my transferred money gone?]
Can you check about unauthorized use of my card, I think someone is using mine without my knowledge?	[IN:COMPROMISED_CARD Can you check about unauthorized use of my card, I think someone is using mine without my knowledge?]
Unable to complete transfer, states 'declined'	[IN:DECLINED_TRANSFER Unable to complete transfer, states 'declined']
What is the significance of verifying the top-up?	[IN:VERIFY_TOP_UP What is the significance of verifying the top-up?]
Where do I pay with my debit or credit card?	[IN:CARD_ACCEPTANCE Where do I pay with my debit or credit card?]
Is there a reason my cash withdrawal was declined?	[IN:DECLINED_CASH_WITHDRAWAL Is there a reason my cash withdrawal was declined?]
Where is my pin? I don't have it yet	[IN:GET_PHYSICAL_CARD Where is my pin? I don't have it yet]
My top up says it is still pending	[IN:PENDING_TOP_UP My top up says it is still pending]
I was transferring some money to a friend, which I thought would be free, but I see there is a charge.  What's up with that?	[IN:TRANSFER_FEE_CHARGED I was transferring some money to a friend, which I thought would be free, but I see there is a charge.  What's up with that?]
My identity has been stolen. I still have my physical card but there are charges I didn't make on my account. How do I cancel this card or dispute the charges?	[IN:CASH_WITHDRAWAL_NOT_RECOGNISED My identity has been stolen. I still have my physical card but there are charges I didn't make on my account. How do I cancel this card or dispute the charges?]
I'm not sure how to complete the identity checks process.	[IN:VERIFY_MY_IDENTITY I'm not sure how to complete the identity checks process.]
Can you explain your exchange rates basis?	[IN:EXCHANGE_RATE Can you explain your exchange rates basis?]
I am sure I have plenty of money to transfer but my transfer is being declined.	[IN:DECLINED_TRANSFER I am sure I have plenty of money to transfer but my transfer is being declined.]
Can my account be topped up by my friends?	[IN:TOPPING_UP_BY_CARD Can my account be topped up by my friends?]
I haven't seen the cash yet from the cheque I deposited.	[IN:BALANCE_NOT_UPDATED_AFTER_CHEQUE_OR_CASH_DEPOSIT I haven't seen the cash yet from the cheque I deposited.]
Has my top-up been cancelled?	[IN:TOP_UP_REVERTED Has my top-up been cancelled?]
You provide support in what countries?	[IN:COUNTRY_SUPPORT You provide support in what countries?]
how long does it take to transfer money, my retailer is waiting	[IN:TRANSFER_NOT_RECEIVED_BY_RECIPIENT how long does it take to transfer money, my retailer is waiting]
I have two of the same charges on my account!	[IN:TRANSACTION_CHARGED_TWICE I have two of the same charges on my account!]
How long does an international transfer take? I made the transfer from France 2 days ago, but it is not showing up in my bank yet.	[IN:BALANCE_NOT_UPDATED_AFTER_BANK_TRANSFER How long does an international transfer take? I made the transfer from France 2 days ago, but it is not showing up in my bank yet.]
Why isn't my balance updating?  I did a bank transfer and it isn't current.	[IN:BALANCE_NOT_UPDATED_AFTER_BANK_TRANSFER Why isn't my balance updating?  I did a bank transfer and it isn't current.]
The cash abroad exchange rate is applied wrong.	[IN:WRONG_EXCHANGE_RATE_FOR_CASH_WITHDRAWAL The cash abroad exchange rate is applied wrong.]
There is a fee for a transfer, please explain that to me.	[IN:TRANSFER_FEE_CHARGED There is a fee for a transfer, please explain that to me.]
Why do I need to have my identity verified?	[IN:WHY_VERIFY_IDENTITY Why do I need to have my identity verified?]
I can still see money in my account after making a payment	[IN:BALANCE_NOT_UPDATED_AFTER_BANK_TRANSFER I can still see money in my account after making a payment]
I see a direct debit payment on my app that I did not do	[IN:DIRECT_DEBIT_PAYMENT_NOT_RECOGNISED I see a direct debit payment on my app that I did not do]
The money disappeared after I topped up my account.	[IN:TOPPING_UP_BY_CARD The money disappeared after I topped up my account.]
I deactivated my card but would like to reactivate it.	[IN:CARD_LINKING I deactivated my card but would like to reactivate it.]
How do I delete my account? I am dissatisfied with the service.	[IN:TERMINATE_ACCOUNT How do I delete my account? I am dissatisfied with the service.]
What can I expect at card expiration?	[IN:CARD_ABOUT_TO_EXPIRE What can I expect at card expiration?]
I don't think I was supposed to be charged so much.	[IN:TRANSFER_FEE_CHARGED I don't think I was supposed to be charged so much.]
I got a card, how do I get it in the app?	[IN:CARD_LINKING I got a card, how do I get it in the app?]
Why did my money disappear when I topped up??	[IN:TOP_UP_REVERTED Why did my money disappear when I topped up??]
ATM only gave me $20 instead of $100	[IN:WRONG_AMOUNT_OF_CASH_RECEIVED ATM only gave me $20 instead of $100]
I have a card that was deactivated can I reactivate it?	[IN:CARD_LINKING I have a card that was deactivated can I reactivate it?]
Can I get money in my home currency at some ATM? I'm on holiday and am a bit concerned because I don't have any cash with me, it is possible to withdraw here already without any additional cost?	[IN:WRONG_EXCHANGE_RATE_FOR_CASH_WITHDRAWAL Can I get money in my home currency at some ATM? I'm on holiday and am a bit concerned because I don't have any cash with me, it is possible to withdraw here already without any additional cost?]
What is the virtual card and how can i get one?	[IN:GETTING_VIRTUAL_CARD What is the virtual card and how can i get one?]
i live in portugal. do you operate here?	[IN:COUNTRY_SUPPORT i live in portugal. do you operate here?]
Please tell me how to verify my top up card.	[IN:VERIFY_TOP_UP Please tell me how to verify my top up card.]
Any chance of getting the card outside the UK?	[IN:COUNTRY_SUPPORT Any chance of getting the card outside the UK?]
Why am I unable to withdraw money even though in the past I've done it just fine?	[IN:DECLINED_CASH_WITHDRAWAL Why am I unable to withdraw money even though in the past I've done it just fine?]
Why did I get charged for a withdrawal?	[IN:CASH_WITHDRAWAL_CHARGE Why did I get charged for a withdrawal?]
Can I use American express with apple pay? Why does it make my top up not work?	[IN:APPLE_PAY_OR_GOOGLE_PAY Can I use American express with apple pay? Why does it make my top up not work?]
What are disposable virtual cards?	[IN:GET_DISPOSABLE_VIRTUAL_CARD What are disposable virtual cards?]
The transfer keeps failing , I tried to transfer some money to friends this morning but it keeps getting rejected for some reason, Would you please check the issue?	[IN:FAILED_TRANSFER The transfer keeps failing , I tried to transfer some money to friends this morning but it keeps getting rejected for some reason, Would you please check the issue?]
I need to top up using a cheque	[IN:TOP_UP_BY_CASH_OR_CHEQUE I need to top up using a cheque]
Can you tell me how to get my card on the app?	[IN:CARD_LINKING Can you tell me how to get my card on the app?]
Why is my transfer still pending?	[IN:PENDING_TRANSFER Why is my transfer still pending?]
Where should I withdraw money from?	[IN:ATM_SUPPORT Where should I withdraw money from?]
Why isn't my topup working?	[IN:TOP_UP_FAILED Why isn't my topup working?]
If I need to top up with cash where should I look?	[IN:TOP_UP_BY_CASH_OR_CHEQUE If I need to top up with cash where should I look?]
How can I pay for top-ups?	[IN:SUPPORTED_CARDS_AND_CURRENCIES How can I pay for top-ups?]
Delete all of my account information and my account right now.	[IN:TERMINATE_ACCOUNT Delete all of my account information and my account right now.]
How long does a transfer from the UK account usually take? After completing the transfer it is not showing up. I need to know that everything I actually went okay.	[IN:BALANCE_NOT_UPDATED_AFTER_BANK_TRANSFER How long does a transfer from the UK account usually take? After completing the transfer it is not showing up. I need to know that everything I actually went okay.]
Can I obtained a Visa Card	[IN:VISA_OR_MASTERCARD Can I obtained a Visa Card]
Hi, I have done a topup, but my money was reverted. Please look into this issue.	[IN:TOP_UP_REVERTED Hi, I have done a topup, but my money was reverted. Please look into this issue.]
How do I change my AUD into GBP?	[IN:EXCHANGE_VIA_APP How do I change my AUD into GBP?]
I have trouble proving my identity.	[IN:UNABLE_TO_VERIFY_IDENTITY I have trouble proving my identity.]
